id,date,opec_price
OPEC Basket Price,2011-02-01,96.39
OPEC Basket Price,2011-02-02,97.66
OPEC Basket Price,2011-02-03,97.71
OPEC Basket Price,2011-02-04,96.85
OPEC Basket Price,2011-02-07,96.02
OPEC Basket Price,2011-02-08,96.12
OPEC Basket Price,2011-02-09,96.93
OPEC Basket Price,2011-02-10,97.59
OPEC Basket Price,2011-02-11,97.37
OPEC Basket Price,2011-02-14,98.24
OPEC Basket Price,2011-02-15,99.0
OPEC Basket Price,2011-02-16,98.68
OPEC Basket Price,2011-02-17,99.77
OPEC Basket Price,2011-02-18,99.08
OPEC Basket Price,2011-02-21,100.59
OPEC Basket Price,2011-02-22,104.01
OPEC Basket Price,2011-02-23,105.88
OPEC Basket Price,2011-02-24,111.01
OPEC Basket Price,2011-02-25,108.31
OPEC Basket Price,2011-02-28,108.5
OPEC Basket Price,2011-03-01,108.27
OPEC Basket Price,2011-03-02,110.83
OPEC Basket Price,2011-03-03,110.48
OPEC Basket Price,2011-03-04,111.42
OPEC Basket Price,2011-03-07,112.03
OPEC Basket Price,2011-03-08,109.55
OPEC Basket Price,2011-03-09,109.96
OPEC Basket Price,2011-03-10,110.71
OPEC Basket Price,2011-03-11,109.18
OPEC Basket Price,2011-03-14,107.87
OPEC Basket Price,2011-03-15,106.56
OPEC Basket Price,2011-03-16,105.8
OPEC Basket Price,2011-03-17,108.08
OPEC Basket Price,2011-03-18,110.54
OPEC Basket Price,2011-03-21,110.1
OPEC Basket Price,2011-03-22,110.23
OPEC Basket Price,2011-03-23,111.09
OPEC Basket Price,2011-03-24,110.81
OPEC Basket Price,2011-03-25,110.91
OPEC Basket Price,2011-03-28,110.37
OPEC Basket Price,2011-03-29,109.87
OPEC Basket Price,2011-03-30,110.18
OPEC Basket Price,2011-03-31,111.42
OPEC Basket Price,2011-04-01,113.49
OPEC Basket Price,2011-04-04,115.21
OPEC Basket Price,2011-04-05,116.73
OPEC Basket Price,2011-04-06,117.75
OPEC Basket Price,2011-04-07,117.79
OPEC Basket Price,2011-04-08,120.15
OPEC Basket Price,2011-04-11,120.44
OPEC Basket Price,2011-04-12,117.68
OPEC Basket Price,2011-04-13,116.84
OPEC Basket Price,2011-04-14,118.03
OPEC Basket Price,2011-04-15,117.99
OPEC Basket Price,2011-04-18,117.37
OPEC Basket Price,2011-04-19,116.0
OPEC Basket Price,2011-04-20,117.97
OPEC Basket Price,2011-04-21,119.46
OPEC Basket Price,2011-04-25,119.38
OPEC Basket Price,2011-04-26,118.96
OPEC Basket Price,2011-04-27,119.35
OPEC Basket Price,2011-04-28,120.91
OPEC Basket Price,2011-04-29,120.35
OPEC Basket Price,2011-05-02,119.9
OPEC Basket Price,2011-05-03,118.75
OPEC Basket Price,2011-05-04,116.96
OPEC Basket Price,2011-05-05,112.8
OPEC Basket Price,2011-05-06,104.4
OPEC Basket Price,2011-05-09,108.08
OPEC Basket Price,2011-05-10,111.48
OPEC Basket Price,2011-05-11,111.35
OPEC Basket Price,2011-05-12,107.19
OPEC Basket Price,2011-05-13,108.93
OPEC Basket Price,2011-05-16,107.79
OPEC Basket Price,2011-05-17,106.6
OPEC Basket Price,2011-05-18,107.4
OPEC Basket Price,2011-05-19,107.88
OPEC Basket Price,2011-05-20,107.42
OPEC Basket Price,2011-05-23,105.46
OPEC Basket Price,2011-05-24,107.3
OPEC Basket Price,2011-05-25,107.99
OPEC Basket Price,2011-05-26,109.83
OPEC Basket Price,2011-05-27,110.27
OPEC Basket Price,2011-05-30,109.59
OPEC Basket Price,2011-05-31,111.2
OPEC Basket Price,2011-06-01,111.44
OPEC Basket Price,2011-06-02,109.91
OPEC Basket Price,2011-06-03,110.44
OPEC Basket Price,2011-06-06,110.09
OPEC Basket Price,2011-06-07,110.66
OPEC Basket Price,2011-06-08,111.93
OPEC Basket Price,2011-06-09,113.43
OPEC Basket Price,2011-06-10,113.45
OPEC Basket Price,2011-06-13,113.33
OPEC Basket Price,2011-06-14,113.59
OPEC Basket Price,2011-06-15,112.62
OPEC Basket Price,2011-06-16,109.55
OPEC Basket Price,2011-06-17,107.51
OPEC Basket Price,2011-06-20,107.41
OPEC Basket Price,2011-06-21,107.82
OPEC Basket Price,2011-06-22,107.96
OPEC Basket Price,2011-06-23,106.08
OPEC Basket Price,2011-06-24,102.91
OPEC Basket Price,2011-06-27,101.55
OPEC Basket Price,2011-06-28,103.59
OPEC Basket Price,2011-06-29,106.19
OPEC Basket Price,2011-06-30,107.5
OPEC Basket Price,2011-07-01,106.45
OPEC Basket Price,2011-07-04,106.87
OPEC Basket Price,2011-07-05,107.12
OPEC Basket Price,2011-07-06,108.26
OPEC Basket Price,2011-07-07,110.76
OPEC Basket Price,2011-07-08,112.68
OPEC Basket Price,2011-07-11,111.35
OPEC Basket Price,2011-07-12,111.07
OPEC Basket Price,2011-07-13,113.25
OPEC Basket Price,2011-07-14,112.74
OPEC Basket Price,2011-07-15,112.2
OPEC Basket Price,2011-07-18,112.31
OPEC Basket Price,2011-07-19,112.68
OPEC Basket Price,2011-07-20,113.54
OPEC Basket Price,2011-07-21,113.2
OPEC Basket Price,2011-07-22,113.66
OPEC Basket Price,2011-07-25,113.33
OPEC Basket Price,2011-07-26,113.65
OPEC Basket Price,2011-07-27,113.4
OPEC Basket Price,2011-07-28,113.36
OPEC Basket Price,2011-07-29,112.18
OPEC Basket Price,2011-08-01,113.57
OPEC Basket Price,2011-08-02,111.85
OPEC Basket Price,2011-08-03,110.55
OPEC Basket Price,2011-08-04,107.48
OPEC Basket Price,2011-08-05,103.3
OPEC Basket Price,2011-08-08,102.37
OPEC Basket Price,2011-08-09,101.53
OPEC Basket Price,2011-08-10,101.2
OPEC Basket Price,2011-08-11,103.29
OPEC Basket Price,2011-08-12,103.81
OPEC Basket Price,2011-08-15,104.78
OPEC Basket Price,2011-08-16,105.42
OPEC Basket Price,2011-08-17,106.88
OPEC Basket Price,2011-08-18,105.42
OPEC Basket Price,2011-08-19,103.36
OPEC Basket Price,2011-08-22,103.84
OPEC Basket Price,2011-08-23,105.91
OPEC Basket Price,2011-08-24,106.53
OPEC Basket Price,2011-08-25,107.61
OPEC Basket Price,2011-08-26,107.52
OPEC Basket Price,2011-08-29,108.36
OPEC Basket Price,2011-08-30,109.48
OPEC Basket Price,2011-08-31,111.4
OPEC Basket Price,2011-09-01,111.21
OPEC Basket Price,2011-09-02,110.37
OPEC Basket Price,2011-09-05,108.42
OPEC Basket Price,2011-09-06,108.32
OPEC Basket Price,2011-09-07,111.33
OPEC Basket Price,2011-09-08,112.15
OPEC Basket Price,2011-09-09,110.4
OPEC Basket Price,2011-09-12,107.86
OPEC Basket Price,2011-09-13,108.42
OPEC Basket Price,2011-09-14,107.91
OPEC Basket Price,2011-09-15,109.58
OPEC Basket Price,2011-09-16,110.69
OPEC Basket Price,2011-09-19,108.68
OPEC Basket Price,2011-09-20,108.29
OPEC Basket Price,2011-09-21,108.99
OPEC Basket Price,2011-09-22,105.11
OPEC Basket Price,2011-09-23,104.37
OPEC Basket Price,2011-09-26,101.81
OPEC Basket Price,2011-09-27,104.53
OPEC Basket Price,2011-09-28,104.34
OPEC Basket Price,2011-09-29,103.11
OPEC Basket Price,2011-09-30,101.57
OPEC Basket Price,2011-10-03,99.71
OPEC Basket Price,2011-10-04,98.59
OPEC Basket Price,2011-10-05,99.9
OPEC Basket Price,2011-10-06,101.63
OPEC Basket Price,2011-10-07,103.22
OPEC Basket Price,2011-10-10,104.67
OPEC Basket Price,2011-10-11,105.61
OPEC Basket Price,2011-10-12,107.68
OPEC Basket Price,2011-10-13,107.05
OPEC Basket Price,2011-10-14,109.01
OPEC Basket Price,2011-10-17,110.13
OPEC Basket Price,2011-10-18,107.94
OPEC Basket Price,2011-10-19,108.65
OPEC Basket Price,2011-10-20,107.19
OPEC Basket Price,2011-10-21,108.31
OPEC Basket Price,2011-10-24,109.11
OPEC Basket Price,2011-10-25,109.47
OPEC Basket Price,2011-10-26,108.83
OPEC Basket Price,2011-10-27,109.09
OPEC Basket Price,2011-10-28,109.15
OPEC Basket Price,2011-10-31,107.12
OPEC Basket Price,2011-11-01,106.35
OPEC Basket Price,2011-11-02,108.65
OPEC Basket Price,2011-11-03,107.95
OPEC Basket Price,2011-11-04,109.96
OPEC Basket Price,2011-11-07,111.08
OPEC Basket Price,2011-11-08,113.79
OPEC Basket Price,2011-11-09,113.13
OPEC Basket Price,2011-11-10,111.67
OPEC Basket Price,2011-11-11,113.01
OPEC Basket Price,2011-11-14,112.69
OPEC Basket Price,2011-11-15,112.19
OPEC Basket Price,2011-11-16,112.26
OPEC Basket Price,2011-11-17,110.82
OPEC Basket Price,2011-11-18,109.12
OPEC Basket Price,2011-11-21,107.74
OPEC Basket Price,2011-11-22,108.34
OPEC Basket Price,2011-11-23,108.32
OPEC Basket Price,2011-11-24,108.1
OPEC Basket Price,2011-11-25,107.73
OPEC Basket Price,2011-11-28,108.75
OPEC Basket Price,2011-11-29,109.74
OPEC Basket Price,2011-11-30,110.38
OPEC Basket Price,2011-12-01,109.36
OPEC Basket Price,2011-12-02,109.61
OPEC Basket Price,2011-12-05,110.3
OPEC Basket Price,2011-12-06,109.49
OPEC Basket Price,2011-12-07,110.05
OPEC Basket Price,2011-12-08,108.98
OPEC Basket Price,2011-12-09,107.45
OPEC Basket Price,2011-12-12,107.33
OPEC Basket Price,2011-12-13,107.65
OPEC Basket Price,2011-12-14,106.88
OPEC Basket Price,2011-12-15,104.6
OPEC Basket Price,2011-12-16,103.57
OPEC Basket Price,2011-12-19,102.91
OPEC Basket Price,2011-12-20,105.05
OPEC Basket Price,2011-12-21,106.98
OPEC Basket Price,2011-12-22,107.49
OPEC Basket Price,2011-12-23,107.65
OPEC Basket Price,2011-12-27,107.77
OPEC Basket Price,2011-12-28,107.52
OPEC Basket Price,2011-12-29,106.75
OPEC Basket Price,2011-12-30,106.84
OPEC Basket Price,2012-01-03,109.4
OPEC Basket Price,2012-01-04,111.73
OPEC Basket Price,2012-01-05,113.0
OPEC Basket Price,2012-01-06,112.23
OPEC Basket Price,2012-01-09,112.51
OPEC Basket Price,2012-01-10,112.98
OPEC Basket Price,2012-01-11,112.9
OPEC Basket Price,2012-01-12,112.93
OPEC Basket Price,2012-01-13,111.75
OPEC Basket Price,2012-01-16,111.71
OPEC Basket Price,2012-01-17,112.24
OPEC Basket Price,2012-01-18,111.78
OPEC Basket Price,2012-01-19,111.59
OPEC Basket Price,2012-01-20,111.37
OPEC Basket Price,2012-01-23,111.78
OPEC Basket Price,2012-01-24,111.49
OPEC Basket Price,2012-01-25,110.7
OPEC Basket Price,2012-01-26,111.26
OPEC Basket Price,2012-01-27,111.31
OPEC Basket Price,2012-01-30,111.11
OPEC Basket Price,2012-01-31,111.21
OPEC Basket Price,2012-02-01,110.61
OPEC Basket Price,2012-02-02,110.82
OPEC Basket Price,2012-02-03,111.26
OPEC Basket Price,2012-02-06,113.39
OPEC Basket Price,2012-02-07,114.68
OPEC Basket Price,2012-02-08,115.18
OPEC Basket Price,2012-02-09,116.26
OPEC Basket Price,2012-02-10,116.41
OPEC Basket Price,2012-02-13,117.19
OPEC Basket Price,2012-02-14,116.63
OPEC Basket Price,2012-02-15,117.94
OPEC Basket Price,2012-02-16,118.13
OPEC Basket Price,2012-02-17,118.59
OPEC Basket Price,2012-02-20,119.19
OPEC Basket Price,2012-02-21,119.19
OPEC Basket Price,2012-02-22,120.87
OPEC Basket Price,2012-02-23,121.69
OPEC Basket Price,2012-02-24,122.86
OPEC Basket Price,2012-02-27,123.24
OPEC Basket Price,2012-02-28,122.14
OPEC Basket Price,2012-02-29,120.79
OPEC Basket Price,2012-03-01,122.12
OPEC Basket Price,2012-03-02,123.12
OPEC Basket Price,2012-03-05,122.39
OPEC Basket Price,2012-03-06,122.02
OPEC Basket Price,2012-03-07,121.81
OPEC Basket Price,2012-03-08,124.17
OPEC Basket Price,2012-03-09,124.19
OPEC Basket Price,2012-03-12,123.92
OPEC Basket Price,2012-03-13,124.64
OPEC Basket Price,2012-03-14,124.34
OPEC Basket Price,2012-03-15,123.08
OPEC Basket Price,2012-03-16,122.96
OPEC Basket Price,2012-03-19,124.12
OPEC Basket Price,2012-03-20,123.09
OPEC Basket Price,2012-03-21,122.95
OPEC Basket Price,2012-03-22,121.83
OPEC Basket Price,2012-03-23,122.81
OPEC Basket Price,2012-03-26,123.53
OPEC Basket Price,2012-03-27,123.54
OPEC Basket Price,2012-03-28,122.29
OPEC Basket Price,2012-03-29,121.61
OPEC Basket Price,2012-03-30,120.89
OPEC Basket Price,2012-04-02,121.62
OPEC Basket Price,2012-04-03,122.95
OPEC Basket Price,2012-04-04,121.94
OPEC Basket Price,2012-04-05,121.15
OPEC Basket Price,2012-04-09,120.4
OPEC Basket Price,2012-04-10,119.38
OPEC Basket Price,2012-04-11,117.8
OPEC Basket Price,2012-04-12,118.72
OPEC Basket Price,2012-04-13,119.1
OPEC Basket Price,2012-04-16,116.98
OPEC Basket Price,2012-04-17,116.27
OPEC Basket Price,2012-04-18,115.73
OPEC Basket Price,2012-04-19,116.24
OPEC Basket Price,2012-04-20,116.46
OPEC Basket Price,2012-04-23,115.5
OPEC Basket Price,2012-04-24,115.8
OPEC Basket Price,2012-04-25,116.05
OPEC Basket Price,2012-04-26,117.14
OPEC Basket Price,2012-04-27,117.25
OPEC Basket Price,2012-04-30,117.2
OPEC Basket Price,2012-05-01,117.08
OPEC Basket Price,2012-05-02,116.68
OPEC Basket Price,2012-05-03,115.31
OPEC Basket Price,2012-05-04,112.23
OPEC Basket Price,2012-05-07,110.12
OPEC Basket Price,2012-05-08,109.58
OPEC Basket Price,2012-05-09,109.85
OPEC Basket Price,2012-05-10,110.06
OPEC Basket Price,2012-05-11,109.24
OPEC Basket Price,2012-05-14,108.14
OPEC Basket Price,2012-05-15,108.7
OPEC Basket Price,2012-05-16,108.14
OPEC Basket Price,2012-05-17,107.1
OPEC Basket Price,2012-05-18,105.16
OPEC Basket Price,2012-05-21,105.93
OPEC Basket Price,2012-05-22,106.16
OPEC Basket Price,2012-05-23,104.16
OPEC Basket Price,2012-05-24,103.49
OPEC Basket Price,2012-05-25,104.59
OPEC Basket Price,2012-05-28,105.01
OPEC Basket Price,2012-05-29,105.13
OPEC Basket Price,2012-05-30,102.75
OPEC Basket Price,2012-05-31,101.06
OPEC Basket Price,2012-06-01,97.44
OPEC Basket Price,2012-06-04,95.48
OPEC Basket Price,2012-06-05,96.19
OPEC Basket Price,2012-06-06,97.89
OPEC Basket Price,2012-06-07,97.7
OPEC Basket Price,2012-06-08,95.87
OPEC Basket Price,2012-06-11,97.34
OPEC Basket Price,2012-06-12,94.99
OPEC Basket Price,2012-06-13,95.56
OPEC Basket Price,2012-06-14,95.22
OPEC Basket Price,2012-06-15,96.02
OPEC Basket Price,2012-06-18,95.03
OPEC Basket Price,2012-06-19,93.73
OPEC Basket Price,2012-06-20,93.08
OPEC Basket Price,2012-06-21,89.48
OPEC Basket Price,2012-06-22,88.74
OPEC Basket Price,2012-06-25,88.92
OPEC Basket Price,2012-06-26,90.13
OPEC Basket Price,2012-06-27,90.91
OPEC Basket Price,2012-06-28,90.92
OPEC Basket Price,2012-06-29,92.99
OPEC Basket Price,2012-07-02,94.07
OPEC Basket Price,2012-07-03,96.44
OPEC Basket Price,2012-07-04,97.3
OPEC Basket Price,2012-07-05,98.34
OPEC Basket Price,2012-07-06,96.84
OPEC Basket Price,2012-07-09,96.83
OPEC Basket Price,2012-07-10,96.33
OPEC Basket Price,2012-07-11,96.74
OPEC Basket Price,2012-07-12,97.32
OPEC Basket Price,2012-07-13,99.1
OPEC Basket Price,2012-07-16,99.93
OPEC Basket Price,2012-07-17,101.29
OPEC Basket Price,2012-07-18,101.73
OPEC Basket Price,2012-07-19,103.71
OPEC Basket Price,2012-07-20,103.7
OPEC Basket Price,2012-07-23,100.07
OPEC Basket Price,2012-07-24,100.51
OPEC Basket Price,2012-07-25,100.21
OPEC Basket Price,2012-07-26,101.47
OPEC Basket Price,2012-07-27,102.92
OPEC Basket Price,2012-07-30,102.94
OPEC Basket Price,2012-07-31,102.22
OPEC Basket Price,2012-08-01,102.54
OPEC Basket Price,2012-08-02,103.07
OPEC Basket Price,2012-08-03,104.46
OPEC Basket Price,2012-08-06,105.67
OPEC Basket Price,2012-08-07,107.58
OPEC Basket Price,2012-08-08,108.36
OPEC Basket Price,2012-08-09,108.39
OPEC Basket Price,2012-08-10,109.1
OPEC Basket Price,2012-08-13,109.67
OPEC Basket Price,2012-08-14,110.1
OPEC Basket Price,2012-08-15,110.65
OPEC Basket Price,2012-08-16,112.11
OPEC Basket Price,2012-08-17,111.56
OPEC Basket Price,2012-08-20,111.49
OPEC Basket Price,2012-08-21,112.28
OPEC Basket Price,2012-08-22,112.2
OPEC Basket Price,2012-08-23,113.56
OPEC Basket Price,2012-08-24,112.12
OPEC Basket Price,2012-08-27,112.04
OPEC Basket Price,2012-08-28,110.22
OPEC Basket Price,2012-08-29,109.9
OPEC Basket Price,2012-08-30,110.66
OPEC Basket Price,2012-08-31,111.17
OPEC Basket Price,2012-09-03,112.11
OPEC Basket Price,2012-09-04,112.85
OPEC Basket Price,2012-09-05,111.2
OPEC Basket Price,2012-09-06,111.75
OPEC Basket Price,2012-09-07,111.55
OPEC Basket Price,2012-09-10,112.32
OPEC Basket Price,2012-09-11,112.68
OPEC Basket Price,2012-09-12,113.36
OPEC Basket Price,2012-09-13,113.47
OPEC Basket Price,2012-09-14,114.87
OPEC Basket Price,2012-09-17,113.72
OPEC Basket Price,2012-09-18,110.95
OPEC Basket Price,2012-09-19,108.43
OPEC Basket Price,2012-09-20,105.88
OPEC Basket Price,2012-09-21,108.15
OPEC Basket Price,2012-09-24,107.47
OPEC Basket Price,2012-09-25,107.99
OPEC Basket Price,2012-09-26,106.84
OPEC Basket Price,2012-09-27,108.21
OPEC Basket Price,2012-09-28,109.68
OPEC Basket Price,2012-10-01,109.29
OPEC Basket Price,2012-10-02,109.32
OPEC Basket Price,2012-10-03,107.08
OPEC Basket Price,2012-10-04,106.99
OPEC Basket Price,2012-10-05,108.77
OPEC Basket Price,2012-10-08,107.94
OPEC Basket Price,2012-10-09,109.46
OPEC Basket Price,2012-10-10,110.94
OPEC Basket Price,2012-10-11,111.35
OPEC Basket Price,2012-10-12,111.06
OPEC Basket Price,2012-10-15,110.7
OPEC Basket Price,2012-10-16,111.09
OPEC Basket Price,2012-10-17,110.24
OPEC Basket Price,2012-10-18,109.77
OPEC Basket Price,2012-10-19,108.99
OPEC Basket Price,2012-10-22,107.13
OPEC Basket Price,2012-10-23,105.94
OPEC Basket Price,2012-10-24,105.68
OPEC Basket Price,2012-10-25,105.83
OPEC Basket Price,2012-10-26,106.37
OPEC Basket Price,2012-10-29,105.97
OPEC Basket Price,2012-10-30,106.12
OPEC Basket Price,2012-10-31,106.16
OPEC Basket Price,2012-11-01,106.26
OPEC Basket Price,2012-11-02,105.06
OPEC Basket Price,2012-11-05,103.42
OPEC Basket Price,2012-11-06,105.79
OPEC Basket Price,2012-11-07,106.87
OPEC Basket Price,2012-11-08,104.58
OPEC Basket Price,2012-11-09,105.21
OPEC Basket Price,2012-11-12,106.59
OPEC Basket Price,2012-11-13,105.97
OPEC Basket Price,2012-11-14,106.21
OPEC Basket Price,2012-11-15,107.23
OPEC Basket Price,2012-11-16,107.04
OPEC Basket Price,2012-11-19,108.76
OPEC Basket Price,2012-11-20,108.33
OPEC Basket Price,2012-11-21,107.88
OPEC Basket Price,2012-11-22,107.94
OPEC Basket Price,2012-11-23,108.08
OPEC Basket Price,2012-11-26,108.48
OPEC Basket Price,2012-11-27,108.07
OPEC Basket Price,2012-11-28,106.99
OPEC Basket Price,2012-11-29,107.46
OPEC Basket Price,2012-11-30,108.59
OPEC Basket Price,2012-12-03,108.44
OPEC Basket Price,2012-12-04,107.66
OPEC Basket Price,2012-12-05,107.2
OPEC Basket Price,2012-12-06,105.64
OPEC Basket Price,2012-12-07,104.75
OPEC Basket Price,2012-12-10,105.01
OPEC Basket Price,2012-12-11,104.8
OPEC Basket Price,2012-12-12,105.83
OPEC Basket Price,2012-12-13,106.01
OPEC Basket Price,2012-12-14,105.77
OPEC Basket Price,2012-12-17,106.07
OPEC Basket Price,2012-12-18,106.38
OPEC Basket Price,2012-12-19,107.1
OPEC Basket Price,2012-12-20,107.2
OPEC Basket Price,2012-12-21,106.63
OPEC Basket Price,2012-12-24,105.91
OPEC Basket Price,2012-12-26,106.92
OPEC Basket Price,2012-12-27,108.03
OPEC Basket Price,2012-12-28,107.87
OPEC Basket Price,2012-12-31,107.76
OPEC Basket Price,2013-01-02,108.96
OPEC Basket Price,2013-01-03,109.15
OPEC Basket Price,2013-01-04,108.68
OPEC Basket Price,2013-01-07,108.15
OPEC Basket Price,2013-01-08,108.72
OPEC Basket Price,2013-01-09,109.01
OPEC Basket Price,2013-01-10,109.3
OPEC Basket Price,2013-01-11,108.2
OPEC Basket Price,2013-01-14,108.06
OPEC Basket Price,2013-01-15,108.35
OPEC Basket Price,2013-01-16,107.75
OPEC Basket Price,2013-01-17,108.01
OPEC Basket Price,2013-01-18,108.92
OPEC Basket Price,2013-01-21,109.32
OPEC Basket Price,2013-01-22,109.48
OPEC Basket Price,2013-01-23,109.71
OPEC Basket Price,2013-01-24,109.88
OPEC Basket Price,2013-01-25,110.2
OPEC Basket Price,2013-01-28,110.15
OPEC Basket Price,2013-01-29,110.52
OPEC Basket Price,2013-01-30,111.43
OPEC Basket Price,2013-01-31,112.3
OPEC Basket Price,2013-02-01,112.62
OPEC Basket Price,2013-02-04,112.99
OPEC Basket Price,2013-02-05,112.68
OPEC Basket Price,2013-02-06,113.1
OPEC Basket Price,2013-02-07,113.67
OPEC Basket Price,2013-02-08,114.44
OPEC Basket Price,2013-02-11,114.36
OPEC Basket Price,2013-02-12,114.3
OPEC Basket Price,2013-02-13,114.94
OPEC Basket Price,2013-02-14,114.67
OPEC Basket Price,2013-02-15,114.23
OPEC Basket Price,2013-02-18,114.18
OPEC Basket Price,2013-02-19,113.62
OPEC Basket Price,2013-02-20,113.28
OPEC Basket Price,2013-02-21,111.27
OPEC Basket Price,2013-02-22,110.94
OPEC Basket Price,2013-02-25,111.2
OPEC Basket Price,2013-02-26,110.1
OPEC Basket Price,2013-02-27,109.69
OPEC Basket Price,2013-02-28,108.62
OPEC Basket Price,2013-03-01,106.79
OPEC Basket Price,2013-03-04,106.12
OPEC Basket Price,2013-03-05,106.99
OPEC Basket Price,2013-03-06,107.64
OPEC Basket Price,2013-03-07,107.31
OPEC Basket Price,2013-03-08,107.06
OPEC Basket Price,2013-03-11,106.96
OPEC Basket Price,2013-03-12,106.51
OPEC Basket Price,2013-03-13,106.05
OPEC Basket Price,2013-03-14,105.88
OPEC Basket Price,2013-03-15,106.62
OPEC Basket Price,2013-03-18,106.36
OPEC Basket Price,2013-03-19,106.52
OPEC Basket Price,2013-03-20,105.85
OPEC Basket Price,2013-03-21,105.69
OPEC Basket Price,2013-03-22,105.13
OPEC Basket Price,2013-03-25,105.48
OPEC Basket Price,2013-03-26,105.86
OPEC Basket Price,2013-03-27,106.79
OPEC Basket Price,2013-03-28,107.23
OPEC Basket Price,2013-04-01,106.97
OPEC Basket Price,2013-04-02,108.16
OPEC Basket Price,2013-04-03,106.8
OPEC Basket Price,2013-04-04,104.21
OPEC Basket Price,2013-04-05,103.1
OPEC Basket Price,2013-04-08,102.35
OPEC Basket Price,2013-04-09,102.72
OPEC Basket Price,2013-04-10,103.26
OPEC Basket Price,2013-04-11,102.44
OPEC Basket Price,2013-04-12,100.63
OPEC Basket Price,2013-04-15,98.56
OPEC Basket Price,2013-04-16,97.15
OPEC Basket Price,2013-04-17,96.71
OPEC Basket Price,2013-04-18,96.35
OPEC Basket Price,2013-04-19,97.4
OPEC Basket Price,2013-04-22,97.75
OPEC Basket Price,2013-04-23,97.52
OPEC Basket Price,2013-04-24,98.96
OPEC Basket Price,2013-04-25,99.89
OPEC Basket Price,2013-04-26,100.7
OPEC Basket Price,2013-04-29,100.91
OPEC Basket Price,2013-04-30,100.65
OPEC Basket Price,2013-05-01,99.97
OPEC Basket Price,2013-05-02,98.97
OPEC Basket Price,2013-05-03,101.47
OPEC Basket Price,2013-05-06,102.61
OPEC Basket Price,2013-05-07,102.75
OPEC Basket Price,2013-05-08,102.11
OPEC Basket Price,2013-05-09,101.67
OPEC Basket Price,2013-05-10,101.07
OPEC Basket Price,2013-05-13,100.47
OPEC Basket Price,2013-05-14,100.29
OPEC Basket Price,2013-05-15,99.66
OPEC Basket Price,2013-05-16,100.85
OPEC Basket Price,2013-05-17,101.45
OPEC Basket Price,2013-05-20,101.95
OPEC Basket Price,2013-05-21,101.39
OPEC Basket Price,2013-05-22,100.36
OPEC Basket Price,2013-05-23,99.03
OPEC Basket Price,2013-05-24,99.15
OPEC Basket Price,2013-05-27,99.56
OPEC Basket Price,2013-05-28,101.11
OPEC Basket Price,2013-05-29,100.54
OPEC Basket Price,2013-05-30,99.77
OPEC Basket Price,2013-05-31,98.78
OPEC Basket Price,2013-06-03,98.88
OPEC Basket Price,2013-06-04,99.87
OPEC Basket Price,2013-06-05,101.09
OPEC Basket Price,2013-06-06,100.93
OPEC Basket Price,2013-06-07,101.64
